"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","Q3_1","Q4","Q5","Q6_First.Click","Q6_Last.Click","Q6_Page.Submit","Q6_Click.Count","Q7_2","Q7_26","Q7_27","Q7_3","Q7_4","Q7_5","Q7_7","Q7_8","Q7_11","Q7_12","Q7_DO_2","Q7_DO_26","Q7_DO_27","Q7_DO_3","Q7_DO_4","Q7_DO_5","Q7_DO_7","Q7_DO_8","Q7_DO_11","Q7_DO_12","Q8_First.Click","Q8_Last.Click","Q8_Page.Submit","Q8_Click.Count","Q9_5","Q9_6","Q9_9","Q9_10","Q10_First.Click","Q10_Last.Click","Q10_Page.Submit","Q10_Click.Count","Q11_5","Q11_2","Q11_3","Q11_4","Q12_First.Click","Q12_Last.Click","Q12_Page.Submit","Q12_Click.Count","Q13_1","Q13_2","Q13_3","Q13_4","Q14_First.Click","Q14_Last.Click","Q14_Page.Submit","Q14_Click.Count","Q15_1","Q15_5","Q15_3","Q15_4","Q16_First.Click","Q16_Last.Click","Q16_Page.Submit","Q16_Click.Count","Q18_First.Click","Q18_Last.Click","Q18_Page.Submit","Q18_Click.Count","Q23_1","Q24_First.Click","Q24_Last.Click","Q24_Page.Submit","Q24_Click.Count","Q26_1","Q27_First.Click","Q27_Last.Click","Q27_Page.Submit","Q27_Click.Count","Q32_1","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q33_Click.Count","Q38_1","Q39_First.Click","Q39_Last.Click","Q39_Page.Submit","Q39_Click.Count","Q44_1","Q45_First.Click","Q45_Last.Click","Q45_Page.Submit","Q45_Click.Count","Q46_1","Q47_1","Q48_First.Click","Q48_Last.Click","Q48_Page.Submit","Q48_Click.Count","Q49.1_1","Q49.1_2","Q49.1_3","Q49.1_4","Q49.1_5","Q49.1_6","Q49_DO_1","Q49_DO_2","Q49_DO_3","Q49_DO_4","Q49_DO_5","Q49_DO_6","Q50_First.Click","Q50_Last.Click","Q50_Page.Submit","Q50_Click.Count","Q51.1_1","Q51.1_2","Q51.1_3","Q51.1_4","Q51.1_5","Q52_First.Click","Q52_Last.Click","Q52_Page.Submit","Q52_Click.Count","Q53","Q54","Q55","Q56","Q57_First.Click","Q57_Last.Click","Q57_Page.Submit","Q57_Click.Count","Q58.1_1","Q58.1_2","Q58.1_3","Q58.1_4","Q58.1_5","Q58.1_6","Q59","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q61","Q62","Q63_First.Click","Q63_Last.Click","Q63_Page.Submit","Q63_Click.Count","Q64","Q65","Q66","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","Q67_5","Q67_6","Q67_9","Q67_10","Q68_First.Click","Q68_Last.Click","Q68_Page.Submit","Q68_Click.Count","Q69_5","Q69_2","Q69_3","Q69_4","Q70_First.Click","Q70_Last.Click","Q70_Page.Submit","Q70_Click.Count","Q71_1","Q71_2","Q71_3","Q71_4","Q72_First.Click","Q72_Last.Click","Q72_Page.Submit","Q72_Click.Count","Q73_1","Q73_5","Q73_3","Q73_4","Q74_First.Click","Q74_Last.Click","Q74_Page.Submit","Q74_Click.Count","Q75","Q76_First.Click","Q76_Last.Click","Q76_Page.Submit","Q76_Click.Count","opp","rid","RISN","Q_TotalDuration","gc","term","year","age_group","Q56...Topics","FL_37_DO_TopicISozialeGerechtigkeit.Pre.measurement.done12.","FL_37_DO_TopicIIInnereSicherheit.Pre.measurement.done12.","FL_37_DO_TopicIIIFlüchtlinge.Pre.measurement.done12.","FL_37_DO_TopicIVEuropa.Pre.measurement.done12.","FL_38_DO_TopicISozialeGerechtigkeit.Post.measurement.done12.","FL_38_DO_TopicIIInnereSicherheit.Post.measurement.done12.","FL_38_DO_TopicIIIFlüchtlinge.Post.measurement.done12.","FL_38_DO_TopicIVEuropa.Post.measurement.done12.","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q22","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q24","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q20","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q23","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q19","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q21","TopicIIInnereSicherheit.Storypost.done12._DO_Q32","TopicIIInnereSicherheit.Storypost.done12._DO_Q33","TopicIIInnereSicherheit.Storypost.done12._DO_Q31","TopicIIInnereSicherheit.Storypost.done12._DO_Q30","TopicIIInnereSicherheit.Storypost.done12._DO_Q29","TopicIIInnereSicherheit.Storypost.done12._DO_Q28","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q36","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q35","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q34","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q37","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q39","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q38","TopicIVEuropa.Storypost.text.done12._DO_Q42","TopicIVEuropa.Storypost.text.done12._DO_Q43","TopicIVEuropa.Storypost.text.done12._DO_Q45","TopicIVEuropa.Storypost.text.done12._DO_Q44","TopicIVEuropa.Storypost.text.done12._DO_Q41","TopicIVEuropa.Storypost.text.done12._DO_Q40"
"2017-09-19 16:46:39","2017-09-19 16:51:44","IP Address",100,304,"True","2017-09-19 16:51:44",NA,NA,NA,NA,53.550003051758,10,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1992,"weiblich","Realschulabschluss (Mittlere Reife)",1.189,6.633,7.372,6,0,0,0,0,0,0,0,0,1,0,1,4,2,8,9,7,6,10,5,3,1.487,10.187,11.121,12,2,6,5,5,1.127,4.108,5.729,5,6,4,5,4,0.806,3.436,5.493,5,5,5,3,5,2.249,4.397,5.986,5,6,2,5,5,0.916,3.754,5.965,5,0,0,11.155,0,3,6.34,13.125,15.959,4,4,7.119,8.842,9.636,2,5,5.778,8.134,8.925,3,8,6.294,11.721,22.442,3,3,12.213,15.18,21.311,2,4,4,1.239,2.038,6.169,2,"SPD","Die Linke","Die Linke","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","CDU",6,1,3,4,5,2,3.562,14.502,15.774,8,"Präsident des Deutschen Bundestages","Parteivorsitzender der SPD","Parteivorsitzender der Linken","Bundespräsident","Bundesminister für Entwicklung",1.425,15.826,16.421,12,"Ja","einer evangelischen Kirche","unter 500 Euro",68623,1.907,9.894,13.422,6,"Sehr wichtig","Wichtig","Eher unwichtig","Eher unwichtig","Wichtig","Wichtig","Mehrmals die Woche, aber nicht täglich",1.723,12.869,13.744,11,"Ja","Mehrmals die Woche",3.488,3.488,4.287,1,"Ja","AfD","",NA,NA,NA,NA,NA,NA,NA,NA,1.174,4.798,5.934,5,NA,NA,NA,NA,1.04,4.787,5.972,5,NA,NA,NA,NA,1.095,3.578,5.922,4,NA,NA,NA,NA,1.552,3.552,6.009,4,"Ich habe die Erklärung gelesen.",24.087,25.796,32.619,2,"Qual951-1209Germany1","6332C169-499D-E711-813E-121EAC84731D",1238464,304,1,NA,NA,"",NA,3,4,1,2,3,4,2,1,NA,3,1,2,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
"2017-09-19 16:41:10","2017-09-19 16:51:47","IP Address",100,637,"True","2017-09-19 16:51:48",NA,NA,NA,NA,52.516693115234,13.399993896484,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1985,"männlich","Realschulabschluss (Mittlere Reife)",2.729,20.935,22.236,8,5,7,5,7,7,NA,NA,NA,NA,NA,1,5,2,3,9,6,10,8,4,7,6.79,71.572,72.392,35,10,3,0,5,12.437,43.123,43.614,18,10,5,10,5,7.802,27.624,28.424,10,0,10,8,7,18.856,44.039,45.456,15,5,3,3,5,9.623,26.856,27.855,8,6.772,9.507,11.523,3,7,12.187,19.573,20.211,4,2,4.515,10.203,10.966,3,2,1.889,8.522,9.392,4,8,2.153,19.41,20.94,10,2,2.071,20.869,21.511,12,5,7,7.02,16.784,17.557,6,"CDU","CDU","FDP","Bündnis 90/Die Grünen","Die Linke","SPD",4,1,6,3,5,2,2.534,29.639,30.008,20,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","Bundespräsident","","",7.728,29.753,30.006,12,"Ja","keiner","1500 bis 2000 Euro",19230,0.045,16.661,21.795,15,"Sehr wichtig","Wichtig","Eher unwichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",5.366,20.144,21.063,18,"Ja","Mehrmals täglich",2.084,2.815,3.573,3,"Ja","Die Linke","",NA,NA,NA,NA,8,8,2,5,4.264,14.943,15.67,9,8,2,8,5,4.846,20.408,21.285,11,3,8,8,8,6.803,18.17,18.946,10,8,8,7,8,5.224,15.982,19.618,10,"Ich habe die Erklärung gelesen.",1.791,29.141,31.375,17,"Qual951-1209Germany1","280328A4-489D-E711-813E-121EAC84731D",1238464,637,1,NA,NA,"",NA,1,4,3,2,3,1,2,4,NA,3,NA,2,1,NA,2,3,NA,1,NA,NA,1,NA,NA,NA,2,3,1,NA,3,2,NA,NA
"2017-09-19 16:43:58","2017-09-19 16:52:04","IP Address",100,486,"True","2017-09-19 16:52:05",NA,NA,NA,NA,48.694396972656,9.7008972167969,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1966,"männlich","Fach-/Hochschulstudium",1.83,13.305,14.72,7,7,4,8,7,5,NA,NA,4,NA,NA,5,9,3,8,10,1,4,7,6,2,7.459,28.618,29.701,20,7,6,3,7,2.548,14.111,14.914,8,5,7,8,5,2.254,12.297,13.492,7,9,3,2,2,3.954,17.536,18.335,14,3,4,8,6,2.904,20.444,21.366,10,6.134,6.134,13.534,1,4,13.516,17.097,18.004,6,0,9.161,11.741,12.873,4,1,7.811,13.366,14.42,4,4,6.031,20.283,21.306,9,6,5.976,31.189,32.514,13,5,8,4.268,8.907,9.87,5,"CDU","CDU","FDP","Bündnis 90/Die Grünen","AfD","SPD",4,5,6,2,3,1,2.639,22.14,22.836,17,"Bundesminister für Entwicklung","Bundespräsident","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",5.201,28.556,30.021,13,"Ja","keiner","über 3500",73230,1.579,10.98,17.968,12,"Komplett unwichtig","Komplett unwichtig","Sehr wichtig","Eher unwichtig","Wichtig","Sehr wichtig","Mehrmals täglich",3.733,20.658,23.52,24,"Ja","Nie",2.341,2.352,3.515,2,"Ja","CDU/CSU","",NA,NA,NA,NA,7,6,5,7,4.513,17.325,18.044,12,5,6,7,5,9.41,17.409,18.181,7,8,2,2,2,4.055,12.731,13.674,8,2,3,6,5,3.191,11.55,12.276,10,"Ich habe die Erklärung gelesen.",4.136,33.255,34.346,15,"Qual951-1209Germany1","1E13E009-499D-E711-813E-121EAC84731D",1238464,486,1,NA,NA,"",NA,3,4,2,1,3,4,1,2,NA,3,1,2,NA,NA,2,3,1,NA,NA,NA,NA,1,NA,NA,2,3,NA,NA,3,2,NA,1
"2017-09-19 16:42:24","2017-09-19 16:52:20","IP Address",100,595,"True","2017-09-19 16:52:21",NA,NA,NA,NA,51.299301147461,9.4909973144531,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1988,"weiblich","Fach-/Hochschulstudium",1.824,11.127,11.901,7,9,7,6,8,8,NA,4,NA,NA,4,5,1,4,9,8,10,7,6,3,2,3.427,18.485,19.192,20,6,3,5,2,5.728,16.148,17.21,8,8,3,8,8,4.107,10.225,10.982,6,9,9,9,9,2.536,10.437,11.229,8,5,2,2,6,2.532,12.637,14.702,8,12.583,13.927,13.982,2,5,10.236,18.316,19.975,6,7,1.698,8.707,9.483,5,10,3.48,4.855,18.451,4,6,10.037,49.056,49.121,7,7,33.08,36.482,37.456,7,2,5,3.016,13.344,14.373,6,"CDU","Bündnis 90/Die Grünen","Die Linke","CSU","CSU","SPD",4,1,3,6,5,2,11.458,22.958,24.646,14,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","","","",17.8,25.999,30.005,6,"Ja","der römisch-katholischen Kirche","2000 bis 2500 Euro",70771,1.972,10.137,13.85,12,"Sehr wichtig","Sehr wichtig","Sehr wichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",2.337,67.654,68.332,21,"Ja","Mehrmals täglich",10.022,10.074,11.821,2,"Ja","Ich weiß es noch nicht","",NA,NA,NA,NA,6,1,6,2,1.347,8.139,8.964,9,9,2,8,8,2.637,11.899,12.488,10,1,9,8,8,1.427,9.84,10.863,12,5,5,2,5,2.945,12.852,14.65,9,"Ich habe die Erklärung gelesen.",12.868,28.505,31.089,14,"Qual951-1209Germany1","D9920BC2-489D-E711-813E-121EAC84731D",1238464,595,1,NA,NA,"",NA,1,2,3,4,4,2,3,1,1,3,NA,2,NA,NA,2,3,NA,NA,1,NA,NA,NA,NA,1,2,3,NA,NA,3,2,NA,1
"2017-09-19 16:44:29","2017-09-19 16:52:42","IP Address",100,492,"True","2017-09-19 16:52:42",NA,NA,NA,NA,50.986694335938,11.31559753418,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1994,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",1.436,11.142,12.107,5,3,3,NA,3,3,NA,NA,NA,NA,NA,10,9,6,2,4,1,8,5,7,3,11.281,41.52,42.592,16,10,5,2,10,7.047,23.915,25.239,5,7,6,5,7,5.513,14.705,15.827,4,5,10,NA,NA,4.346,19.271,20.935,6,NA,4,NA,NA,3.484,15.035,15.928,6,4.373,4.921,12.929,2,3,11.211,11.211,17.243,1,5,8.064,8.064,9.681,1,4,11.258,12.037,13.305,2,4,18.506,18.506,21.319,1,4,22.489,22.489,23.712,1,4,5,4.764,7.558,9.987,2,"CDU","Bündnis 90/Die Grünen","","","","SPD",2,1,4,6,3,5,8.03,28.27,30.013,3,"","","Bundespräsident","Parteivorsitzender der SPD","",5.295,22.729,30.115,5,"Ja","keiner","keine Angabe",2763,2.105,13.721,16.928,4,"Eher unwichtig","Eher unwichtig","Eher unwichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",8.898,21.306,22.533,7,"Ja","Stündlich",1.393,1.393,3.113,1,"Ja","Keine Angabe","",NA,NA,NA,NA,8,5,4,10,4.204,12.641,13.908,5,7,6,5,7,3.316,10.729,11.605,4,NA,10,NA,NA,5.205,14.314,15.74,5,NA,4,NA,NA,4.827,10.656,11.715,5,"Ich habe die Erklärung gelesen.",36.164,36.164,38.874,1,"Qual951-1209Germany1","FD49D41B-499D-E711-813E-121EAC84731D",1238464,492,1,NA,NA,"",NA,1,2,3,4,3,2,4,1,1,3,NA,2,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
"2017-09-19 16:47:50","2017-09-19 16:53:32","IP Address",100,342,"True","2017-09-19 16:53:33",NA,NA,NA,NA,51.601699829102,7.2183074951172,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1972,"männlich","Realschulabschluss (Mittlere Reife)",1.494,8.68,9.639,5,5,4,6,4,4,5,5,5,5,4,1,2,3,9,7,8,10,6,4,5,1.264,12.052,13.165,14,6,7,7,7,1.12,3.596,6.381,5,6,7,6,6,0.925,5.237,6.215,6,6,7,7,7,1.225,5.476,6.415,7,6,6,6,7,1.076,3.476,6.112,5,0,0,11.188,0,10,7.424,19.048,19.85,4,9,1.766,1.766,9.615,1,10,2.11,2.11,18.881,1,9,3.132,3.132,33.428,1,10,2.953,20.419,20.947,3,7,7,1.303,3.738,6.975,4,"CDU","CSU","CSU","CSU","CDU","CSU",4,6,1,5,2,3,5.237,7.972,8.706,6,"Präsident des Deutschen Bundestages","Parteivorsitzender der SPD","Parteivorsitzender der Linken","Bundesminister für Entwicklung","Bundesminister für Entwicklung",0.941,23.381,24.194,17,"Ja","der römisch-katholischen Kirche","1500 bis 2000 Euro",45665,1.437,8.936,11.241,4,"Sehr wichtig","Wichtig","Sehr wichtig","Wichtig","Eher unwichtig","Wichtig","Stündlich oder öfter",1.528,5.432,6.389,7,"Ja","Stündlich",1.379,2.53,4.124,2,"Ja","Die Linke","",NA,NA,NA,NA,7,7,7,7,0.963,3.718,6.353,4,7,6,7,7,1.205,4.063,5.823,6,7,8,7,8,1.01,3.467,6.443,4,6,7,6,7,0.932,3.623,6.373,4,"Ich habe die Erklärung gelesen.",4.691,4.691,32.418,1,"Qual951-1209Germany1","50B0A893-499D-E711-813E-121EAC84731D",1238464,342,1,NA,NA,"",NA,2,1,4,3,1,4,3,2,NA,3,1,2,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,1,2,3,1,NA,3,2,NA,NA
"2017-09-19 16:46:14","2017-09-19 16:54:05","IP Address",100,470,"True","2017-09-19 16:54:06",NA,NA,NA,NA,51.761199951172,14.354400634766,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1956,"männlich","Realschulabschluss (Mittlere Reife)",2.376,11.118,12.86,4,4,6,6,3,4,NA,5,NA,NA,NA,6,5,2,7,1,9,3,4,10,8,10.363,42.723,44.975,12,7,4,5,7,5.386,18.342,19.396,5,6,4,6,5,4.927,20.99,22.149,5,4,7,5,4,6.608,18.177,19.546,4,3,7,6,3,8.108,20.658,21.837,5,0,0,11.13,0,4,10.3,11.562,16.656,2,6,6.133,6.133,9.191,1,4,9.069,9.069,11.107,1,5,6.75,7.827,21.517,2,4,9.489,9.489,21.306,1,4,8,5.724,11.713,12.559,4,"CDU","CDU","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","AfD","SPD",3,2,4,6,5,1,7.705,17.929,19.154,6,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",3.487,17.127,18.26,10,"Ja","einer evangelischen Kirche","1500 bis 2000 Euro",2923,2.944,13.31,17.114,4,"Eher unwichtig","Komplett unwichtig","Wichtig","Sehr wichtig","Sehr wichtig","Sehr wichtig","Mehrmals täglich",9.192,20.703,22.348,7,"Ja","Einmal am Tag",2.694,2.694,4.121,1,"Nein","","",NA,NA,NA,NA,7,4,5,8,10.707,22.534,23.476,5,6,5,6,3,3.8,12.884,13.961,4,4,6,5,4,3.722,16.64,17.747,5,3,7,6,5,5.85,16.21,20.695,5,"Ich habe die Erklärung gelesen.",6.016,6.016,31.356,1,"Qual951-1209Germany1","8EC5C95D-499D-E711-813E-121EAC84731D",1238464,470,1,NA,NA,"",NA,4,3,2,1,1,3,4,2,NA,3,NA,2,NA,1,2,3,NA,NA,NA,1,NA,NA,1,NA,2,3,NA,NA,3,2,1,NA
"2017-09-19 16:42:26","2017-09-19 16:54:11","IP Address",100,704,"True","2017-09-19 16:54:12",NA,NA,NA,NA,51.299301147461,9.4909973144531,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1982,"männlich","Fach-/Hochschulstudium",1.27,14.24,15.06,8,10,3,6,10,10,NA,NA,NA,NA,NA,8,6,2,4,5,10,7,9,3,1,24.739,54.46,55.264,29,8,9,1,0,6.148,21.308,22.494,8,7,10,NA,10,1.989,18.649,19.306,12,7,10,3,0,1.834,18.967,19.014,9,NA,2,2,0,5.064,28.315,29.226,11,18.786,24.159,25.594,3,2,82.849,91.87,92.398,7,5,3.279,52.186,52.994,8,7,2.858,13.765,14.382,8,3,9.608,19.671,21.037,10,6,3.078,12.33,31.229,10,5,2,1.584,6.529,7.324,4,"CDU","Bündnis 90/Die Grünen","Die Linke","FDP","FDP","SPD",4,2,1,3,6,5,1.956,25.878,26.763,20,"Bundesminister für Entwicklung","Präsident des Deutschen Bundestages","Parteivorsitzender der SPD","Parteivorsitzender der SPD","Parteivorsitzender der Linken",3.332,24.444,24.986,12,"Ja","einer evangelischen Kirche","2500 bis 3000 Euro",64720,1.44,9.383,13.453,13,"Eher unwichtig","Komplett unwichtig","Sehr wichtig","Komplett unwichtig","Wichtig","Wichtig","Mehrmals täglich",5.363,18.162,19.011,25,"Ja","Einmal am Tag",1.624,2.027,2.701,3,"Ja","SPD","",NA,NA,NA,NA,8,9,1,0,3.644,10.407,10.962,7,2,10,7,10,2.336,11.576,12.206,7,8,10,2,0,28.577,47.606,48.216,8,2,1,8,1,3.222,9.452,10.113,7,"Ich habe die Erklärung gelesen.",5.198,19.332,40.176,15,"Qual951-1209Germany1","EEB607D4-489D-E711-813E-121EAC84731D",1238464,704,1,NA,NA,"",NA,1,4,3,2,3,1,2,4,NA,3,NA,2,NA,1,2,3,NA,NA,NA,1,1,NA,NA,NA,2,3,NA,NA,3,2,1,NA
"2017-09-19 16:23:32","2017-09-19 16:54:14","IP Address",100,1842,"True","2017-09-19 16:54:15",NA,NA,NA,NA,50.779296875,6.1641998291016,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1990,"weiblich","Fachhochschulreife",2.165,25.004,26.721,9,10,5,10,10,6,4,5,4,6,5,5,3,2,7,1,6,4,9,10,8,9.963,69.192,70.428,17,8,6,10,10,120.553,136.413,137.636,4,6,8,10,7,24.347,40.162,41.514,4,10,5,7,5,11.234,34.992,36.185,4,8,7,7,5,38.021,50.303,51.405,5,8.897,8.897,12.184,1,5,115.168,123.581,131.662,3,6,11.658,15.73,17.353,2,8,3.125,10.904,11.546,3,7,6.593,15.669,23.124,6,5,583.239,586.48,587.779,4,6,9,17.13,24.665,25.716,3,"SPD","","Bündnis 90/Die Grünen","Die Linke","CDU","SPD",4,3,2,6,1,5,7.358,29.468,30.003,8,"Parteivorsitzender der SPD","Präsident des Deutschen Bundestages","Parteivorsitzender der Linken","Bundesminister für Entwicklung","Parteivorsitzender der SPD",2.352,12.832,14.029,11,"Ja","dem Islam","1500 bis 2000 Euro",52070,9.444,29.334,35.438,8,"Eher unwichtig","Wichtig","Sehr wichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",19.531,45.586,47.385,9,"Ja","Mehrmals täglich",9.14,11.591,13.734,2,"Ja","CDU/CSU","",NA,NA,NA,NA,5,8,7,8,81.584,102.837,103.969,6,7,8,7,6,12.85,28.852,30.09,4,10,6,5,6,9.921,31.279,32.659,8,7,5,6,6,36.712,51.567,53.815,4,"Ich habe die Erklärung gelesen.",112.477,115.466,118.944,2,"Qual951-1209Germany1","1BCC472F-469D-E711-813E-121EAC84731D",1238464,1842,1,NA,NA,"",NA,1,3,2,4,4,1,3,2,NA,3,NA,2,1,NA,2,3,NA,1,NA,NA,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
"2017-09-19 16:28:35","2017-09-19 16:55:38","IP Address",100,1623,"True","2017-09-19 16:55:39",NA,NA,NA,NA,50.731796264648,6.2104034423828,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1958,"weiblich","Fach-/Hochschulstudium",2.646,14.112,16.071,5,10,10,10,10,8,NA,NA,9,7,NA,8,10,5,1,4,6,3,9,2,7,7.658,53.476,54.698,16,10,2,7,10,6.85,27.709,29.449,8,6,6,10,10,6.425,21.16,23.064,5,10,10,4,0,4.728,24.3,25.621,5,0,6,6,0,7.047,27.785,30.83,4,0,0,12.656,0,8,819.557,824.974,827.229,3,7,58.863,77.633,79.724,8,8,2.42,19.113,20.548,4,5,41.154,81.962,83.662,7,8,5.408,41.008,42.366,9,4,10,2.777,33.419,34.436,5,"CDU","SPD","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","AfD","SPD",6,1,3,2,4,5,5.673,25.65,27.164,7,"Parteivorsitzender der Linken","Parteivorsitzender der SPD","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",3.616,22.893,24.674,10,"Ja","einer evangelischen Kirche","3000 bis 3500 Euro",52224,1.774,21.914,23.833,7,"Eher unwichtig","Wichtig","Sehr wichtig","Sehr wichtig","Sehr wichtig","Sehr wichtig","Mehrmals täglich",2.001,26.641,28.414,10,"Nein","",NA,NA,NA,NA,"Ja","CDU/CSU","",NA,NA,NA,NA,10,0,7,10,3.708,13.152,14.987,5,6,6,10,10,6.195,18.024,21.361,6,10,10,0,0,3.766,16.072,17.8,5,0,6,6,0,13.775,27.652,30.277,5,"Ich habe die Erklärung gelesen.",28.095,78.911,80.708,2,"Qual951-1209Germany1","ABECFEE2-469D-E711-813E-121EAC84731D",1238464,1623,1,NA,NA,"",NA,2,4,3,1,3,2,4,1,NA,3,NA,2,NA,1,2,3,NA,NA,1,NA,NA,NA,1,NA,2,3,1,NA,3,2,NA,NA
"2017-09-19 16:44:59","2017-09-19 16:55:40","IP Address",100,641,"True","2017-09-19 16:55:41",NA,NA,NA,NA,53.130996704102,8.1828002929688,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1957,"männlich","allgemeine oder fachgebundene Hochschulreife (Abitur)",2.29,18.04,20.225,4,9,5,8,9,NA,NA,NA,NA,NA,NA,8,3,5,7,1,2,10,9,4,6,7.775,35.83,37.592,11,6,7,5,7,4.005,26.398,28.23,5,9,6,10,9,9.988,23.297,24.783,5,7,3,2,0,6.2,27.776,29.028,5,0,7,7,6,4.363,27.205,28.141,8,0,0,14.804,0,6,19.949,22.754,29.554,2,5,11.433,19.872,21.076,2,7,13.151,13.151,15.427,1,8,31.931,32.641,50.881,2,9,15.446,17.439,48.192,3,6,8,5.057,9.065,10.746,2,"CDU","CDU","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","AfD","SPD",2,6,1,5,4,3,3.568,13.279,14.71,6,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","Bundespräsident","Parteivorsitzender der SPD","",4.87,25.598,30.003,9,"Ja","einer evangelischen Kirche","500 bis 800 Euro",26215,1.824,12,17.096,4,"Komplett unwichtig","Komplett unwichtig","Wichtig","Eher unwichtig","Sehr wichtig","Sehr wichtig","Mehrmals täglich",4.292,19.468,22.005,7,"Nein","",NA,NA,NA,NA,"Ja","CDU/CSU","",NA,NA,NA,NA,7,7,3,8,4.779,21.235,21.963,6,9,5,9,10,5.946,22.287,23.118,7,8,3,3,0,3.576,14.657,15.572,4,0,6,6,6,5.134,18.21,19.141,5,"Ich habe die Erklärung gelesen.",68.73,68.73,70.755,1,"Qual951-1209Germany1","B6AFC42D-499D-E711-813E-121EAC84731D",1238464,641,1,NA,NA,"",NA,3,2,1,4,3,2,4,1,NA,3,1,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,3,2,NA,1
